id_image,pct_rouille,rugosite,nb_taches_rouille,label_malade
Corn_Health (354).jpg,0.0,713.5523536962753,0,0
Corn_Health (355).jpg,3.0517578125e-05,3806.766537733175,0,0
Corn_Health (356).jpg,3.0517578125e-05,2133.3772140309434,0,0
Corn_Health (357).jpg,0.0,1477.134741439738,0,0
Corn_Health (358).jpg,0.0,641.5902671224862,0,0
Corn_Health (359).jpg,3.0517578125e-05,1022.2941521207798,0,0
Corn_Health (36).jpg,0.0001068115234375,463.7930137676978,0,0
Corn_Health (360).jpg,0.0,690.2958238461879,0,0
Corn_Health (361).jpg,0.0,520.5495257198019,0,0
Corn_Health (362).jpg,0.0,886.5446667671803,0,0
Corn_Health (363).jpg,0.0,192.7013904045599,0,0
Corn_Health (364).jpg,0.0,1125.990488489305,0,0
Corn_Health (365).jpg,0.0,822.9573952354441,0,0
Corn_Health (366).jpg,0.000152587890625,2560.4125574498225,0,0
Corn_Health (367).jpg,0.0,1388.454089663638,0,0
Corn_Health (368).jpg,0.0,2073.196546593327,0,0
Corn_Health (369).jpg,0.0,3466.309739227714,0,0
Corn_Health (37).jpg,0.0,541.5276082898915,0,0
Corn_Health (370).jpg,0.0001983642578125,524.6225145059813,0,0
Corn_Health (371).jpg,0.0041961669921875,2754.2488985990403,1,0
Corn_Health (372).jpg,0.0,4164.025531745394,0,0
Corn_Health (373).jpg,0.0,1105.0818990380512,0,0
Corn_Health (374).jpg,1.52587890625e-05,1927.8316809754751,0,0
Corn_Health (375).jpg,0.0,3653.418661529685,0,0
Corn_Health (376).jpg,0.0,703.111982094669,0,0
Corn_Health (377).jpg,0.0027923583984375,1793.7722541320138,1,0
Corn_Health (378).jpg,0.0028228759765625,3378.687854327274,1,0
Corn_Health (379).jpg,0.0025482177734375,1643.9551269963545,1,0
Corn_Health (38).jpg,0.0019073486328125,950.5565597185966,1,0
Corn_Health (380).jpg,0.0,954.4565399838417,0,0
Corn_Health (381).jpg,0.0,458.2424925925735,0,0
Corn_Health (382).jpg,0.0,2152.887451568845,0,0
Corn_Health (383).jpg,0.0,1561.5402378043316,0,0
Corn_Health (384).jpg,0.0,1629.0297136775985,0,0
Corn_Health (385).jpg,0.0,429.7237980884599,0,0
Corn_Health (386).jpg,0.0,1366.9361599091906,0,0
Corn_Health (387).jpg,0.0001678466796875,536.2797933398415,0,0
Corn_Health (388).jpg,0.0003509521484375,746.6576623183062,0,0
Corn_Health (389).jpg,0.0,417.8480678711208,0,0
Corn_Health (39).jpg,0.0,495.50922768330673,0,0
Corn_Health (390).jpg,0.0,1117.9093099498352,0,0
Corn_Health (391).jpg,0.0013580322265625,2214.1668596769923,1,0
Corn_Health (392).jpg,0.0,4862.2653634886665,0,0
Corn_Health (393).jpg,0.0,587.8562994810047,0,0
Corn_Health (394).jpg,0.0,3420.1057978444173,0,0
Corn_Health (395).jpg,4.57763671875e-05,887.0921134669475,0,0
Corn_Health (396).jpg,0.0,2319.041613468435,0,0
Corn_Health (397).jpg,0.0,1505.977830090971,0,0
Corn_Health (398).jpg,0.0,3199.35471626853,0,0
Corn_Health (399).jpg,0.0006561279296875,3839.1938286965965,0,0
Corn_Health (4).jpg,7.62939453125e-05,531.0595425039318,0,0
Corn_Health (40).jpg,0.0,1503.364989728353,0,0
Corn_Health (400).jpg,0.0,1080.4770341117974,0,0
Corn_Health (401).jpg,0.0011749267578125,278.7189914600146,1,0
Corn_Health (402).jpg,0.0,610.9780606935913,0,0
Corn_Health (403).jpg,0.0009918212890625,2908.5270809780322,1,0
Corn_Health (404).jpg,0.0001678466796875,1875.6128694098243,0,0
Corn_Health (405).JPG,0.0,4428.510828306049,0,0
Corn_Health (406).jpg,0.0008392333984375,3492.136590678292,1,0
Corn_Health (407).jpg,0.0,1212.4033006328714,0,0
Corn_Health (408).jpg,0.0,4920.296466399075,0,0
Corn_Health (409).jpg,0.0,621.0031742480421,0,0
Corn_Health (41).jpg,0.0,826.4287023912717,0,0
Corn_Health (410).jpg,0.0,2438.5846802773026,0,0
Corn_Health (411).jpg,0.0,692.4580988280456,0,0
Corn_Health (412).jpg,0.0,514.833966866194,0,0
Corn_Health (413).jpg,0.0123443603515625,2808.412043963245,2,0
Corn_Health (414).jpg,0.0058746337890625,2393.5721588773476,2,0
Corn_Health (415).jpg,0.0,417.76468434565606,0,0
Corn_Health (416).jpg,0.0,809.2910942672783,0,0
Corn_Health (417).jpg,0.0,1416.8980171555572,0,0
Corn_Health (418).jpg,0.0,421.52332924246934,0,0
Corn_Health (419).jpg,0.0021209716796875,1903.6063270458692,1,0
Corn_Health (42).jpg,0.0,3518.7763877057223,0,0
Corn_Health (420).jpg,0.0,908.3862315426964,0,0
Corn_Health (421).jpg,0.0,1876.7197980815258,0,0
Corn_Health (422).jpg,0.0,1625.7985308311543,0,0
Corn_Health (423).jpg,0.0,656.2394036138814,0,0
Corn_Health (424).jpg,0.0,1475.9848719557426,0,0
Corn_Health (425).jpg,0.0171661376953125,1955.1995809159516,2,0
Corn_Health (426).jpg,0.006500244140625,2343.7980062617153,4,0
Corn_Health (427).jpg,0.001312255859375,3998.9605310540383,0,0
Corn_Health (428).jpg,0.0,1209.5816598510057,0,0
Corn_Health (429).jpg,4.57763671875e-05,807.8762418673684,0,0
Corn_Health (43).jpg,9.1552734375e-05,1022.189195492401,0,0
Corn_Health (430).jpg,0.0,896.3128468389045,0,0
Corn_Health (431).jpg,0.050750732421875,4546.185991310073,6,0
Corn_Health (432).jpg,0.000518798828125,1627.6934640018344,1,0
Corn_Health (433).jpg,6.103515625e-05,489.0990882327062,0,0
Corn_Health (434).jpg,0.0006103515625,2429.623615790647,0,0
Corn_Health (435).JPG,0.0,4533.063470718784,0,0
Corn_Health (436).jpg,0.0,3453.713157198312,0,0
Corn_Health (437).jpg,0.0,2934.1938683853446,0,0
Corn_Health (438).jpg,0.0,2864.85637455919,0,0
Corn_Health (439).jpg,1.52587890625e-05,3310.5373783834975,0,0
Corn_Health (44).jpg,0.0,3169.3301025040973,0,0
Corn_Health (440).jpg,3.0517578125e-05,1713.7851666075812,0,0
Corn_Health (441).jpg,0.0,3204.1013476140565,0,0
Corn_Health (442).jpg,3.0517578125e-05,1065.5947047623172,0,0
Corn_Health (443).jpg,3.0517578125e-05,1581.6997182798327,0,0
Corn_Health (444).jpg,0.00128173828125,2712.6848580935366,1,0
Corn_Health (445).jpg,0.0,794.0550223344803,0,0
Corn_Health (446).jpg,0.0,1151.8273683241814,0,0
Corn_Health (447).jpg,0.0,1779.7815164096412,0,0
Corn_Health (448).jpg,0.0,1514.799886860936,0,0
Corn_Health (449).jpg,0.0,3032.8924316650346,0,0
Corn_Health (45).jpg,0.0,893.8282795421667,0,0
Corn_Health (450).jpg,0.0,528.5835514882943,0,0
Corn_Health (451).jpg,0.0,2324.7854731261195,0,0
Corn_Health (452).jpg,0.0032958984375,3215.694597854973,1,0
Corn_Health (453).jpg,0.0,530.3990388848688,0,0
Corn_Health (454).jpg,0.0,626.6768649348255,0,0
Corn_Health (455).jpg,0.0006103515625,2984.351976164061,1,0
Corn_Health (456).jpg,0.0001068115234375,719.4475456519015,0,0
Corn_Health (457).jpg,0.01263427734375,1315.277127930694,3,0
Corn_Health (458).jpg,0.0048980712890625,2684.0598925076083,2,0
Corn_Health (459).JPG,0.0006256103515625,3197.146101081028,1,0
Corn_Health (46).jpg,0.0,605.708679268688,0,0
Corn_Health (460).jpg,0.0,1058.2877171154364,0,0
Corn_Health (461).jpg,1.52587890625e-05,669.4584213327892,0,0
Corn_Health (462).JPG,0.0,2484.7748318703552,0,0
Corn_Health (463).jpg,0.0,2623.487223262164,0,0
Corn_Health (464).jpg,0.0038604736328125,1302.2636702729267,1,0
Corn_Health (465).jpg,0.0,744.9384138027543,0,0
Corn_Health (466).jpg,0.001678466796875,1717.4992487311788,1,0
Corn_Health (467).jpg,0.0,783.5577394306629,0,0
Corn_Health (468).jpg,0.0005645751953125,749.4759488319489,1,0
Corn_Health (469).jpg,0.0,378.8675338596793,0,0
Corn_Health (47).jpg,0.0,510.7487982128913,0,0
Corn_Health (470).jpg,0.0,204.3802776776464,0,0
Corn_Health (471).jpg,0.0001373291015625,1909.8951581056447,0,0
Corn_Health (472).jpg,0.0044403076171875,2615.637919590224,2,0
Corn_Health (473).jpg,0.0,1031.769398675037,0,0
Corn_Health (474).jpg,0.0,2052.246728867036,0,0
Corn_Health (475).jpg,0.0,1744.1758027099208,0,0
Corn_Health (476).jpg,0.0,2250.8663164243535,0,0
Corn_Health (477).jpg,0.0,982.389523020137,0,0
Corn_Health (478).jpg,0.0,667.5763505987093,0,0
Corn_Health (479).JPG,0.0,1727.0886007487024,0,0
Corn_Health (48).jpg,1.52587890625e-05,812.7323159266498,0,0
Corn_Health (480).jpg,0.0151214599609375,3780.777297981601,2,0
Corn_Health (481).JPG,0.0,3627.69521944127,0,0
Corn_Health (482).jpg,0.0,852.0096009694068,0,0
Corn_Health (483).jpg,0.0,605.7064646002462,0,0
Corn_Health (484).jpg,0.0,4663.424066373354,0,0
Corn_Health (485).jpg,0.0,2843.61570498284,0,0
Corn_Health (486).jpg,0.0,470.0777565765164,0,0
Corn_Health (487).jpg,0.0,1349.4296874778663,0,0
Corn_Health (488).jpg,0.0,4895.26489702381,0,0
Corn_Health (489).jpg,0.0001068115234375,2085.2751949664375,0,0
Corn_Health (49).jpg,0.0,1394.1170065099204,0,0
Corn_Health (490).jpg,0.0,325.92012258042877,0,0
Corn_Health (491).jpg,0.0,523.488399715681,0,0
Corn_Health (492).jpg,0.0046539306640625,1712.0925607264464,1,0
Corn_Health (493).jpg,0.0,245.68008222168004,0,0
Corn_Health (494).jpg,0.0,921.0463544907025,0,0
Corn_Health (495).jpg,0.0,890.6208564220966,0,0
Corn_Health (496).jpg,0.0,1473.3771916919945,0,0
Corn_Health (497).jpg,0.0,1462.9290592234488,0,0
Corn_Health (498).jpg,0.0,2176.7869612851227,0,0
Corn_Health (499).jpg,0.0,2551.867173443502,0,0
Corn_Health (5).jpg,0.0,2466.971266085644,0,0
Corn_Health (50).jpg,0.0,1660.5877128168545,0,0
Corn_Health (500).jpg,0.0,3289.164597317173,0,0
Corn_Health (501).jpg,0.0,753.3466783435074,0,0
Corn_Health (502).jpg,0.0,1197.9140657170278,0,0
Corn_Health (503).jpg,0.0,1007.4897186995931,0,0
Corn_Health (504).jpg,0.0,566.8659199094279,0,0
Corn_Health (505).jpg,0.0,2032.3831232462949,0,0
Corn_Health (506).jpg,0.0,654.7092350444426,0,0
Corn_Health (507).jpg,0.000244140625,1550.9128011761923,0,0
Corn_Health (508).jpg,0.0,1753.6534898052769,0,0
Corn_Health (509).jpg,0.0,5136.161453466433,0,0
Corn_Health (51).jpg,0.0,534.0710409807862,0,0
Corn_Health (510).jpg,0.0,798.5132535013322,0,0
Corn_Health (511).jpg,0.0,1562.1903803130608,0,0
Corn_Health (512).jpg,0.0,2777.487297568291,0,0
Corn_Health (513).jpg,0.0,2524.753261562102,0,0
Corn_Health (514).jpg,0.0,865.2558392737675,0,0
Corn_Health (515).jpg,0.0,168.8689260317916,0,0
Corn_Health (516).jpg,0.000518798828125,3010.8895334453077,0,0
Corn_Health (517).jpg,0.0022430419921875,1746.9428928367013,1,0
Corn_Health (518).jpg,0.010467529296875,2514.403654961191,3,0
Corn_Health (519).jpg,0.0231170654296875,4308.617786241812,1,0
Corn_Health (52).jpg,0.00030517578125,1000.6733292592361,0,0
Corn_Health (520).jpg,0.0,463.68398574543954,0,0
Corn_Health (521).jpg,0.0001373291015625,2542.2379766621652,0,0
Corn_Health (522).jpg,0.0,2266.0216327883845,0,0
Corn_Health (523).jpg,0.0,2005.2232575645257,0,0
Corn_Health (524).jpg,0.0001220703125,1281.8801522017457,0,0
Corn_Health (525).jpg,0.0,2069.210630283861,0,0
Corn_Health (526).jpg,0.0,1929.6968648025177,0,0
Corn_Health (527).jpg,0.0,1310.050055203385,0,0
Corn_Health (528).jpg,0.0,1353.6561969790673,0,0
Corn_Health (529).jpg,0.0028076171875,2765.0123989122753,2,0
Corn_Health (53).jpg,0.0,3487.1309232052654,0,0
Corn_Health (530).jpg,0.0,2960.1356535444365,0,0
Corn_Health (531).jpg,0.0,2266.9492479984942,0,0
Corn_Health (532).jpg,0.0026702880859375,1716.612211711547,1,0
Corn_Health (533).jpg,6.103515625e-05,3301.2032851053946,0,0
Corn_Health (534).jpg,0.0,1319.7275201003092,0,0
Corn_Health (535).jpg,0.0,505.8565760971237,0,0
Corn_Health (536).jpg,0.0,4854.851043959353,0,0
Corn_Health (537).jpg,0.0,1420.2949971512935,0,0
Corn_Health (538).jpg,0.0,1594.282702662666,0,0
Corn_Health (539).jpg,0.0,446.8990727482792,0,0
Corn_Health (54).jpg,0.0002288818359375,973.9823407849042,0,0
Corn_Health (540).jpg,0.0,880.9383302317625,0,0
Corn_Health (541).jpg,0.0,3132.3380623159014,0,0
Corn_Health (542).jpg,0.0,989.4901585592254,0,0
Corn_Health (543).jpg,0.0,1169.1581440717623,0,0
Corn_Health (544).jpg,0.0,568.6636449870853,0,0
Corn_Health (545).jpg,0.0,421.0595328874799,0,0
Corn_Health (546).jpg,0.0,791.6903559741583,0,0
Corn_Health (547).jpg,0.0,2264.2160040888375,0,0
Corn_Health (548).jpg,0.0,2255.6182461678027,0,0
Corn_Health (549).jpg,0.0,4515.47378896621,0,0
Corn_Health (55).jpg,0.0028076171875,3257.424760445566,2,0
Corn_Health (550).jpg,0.00860595703125,3809.916784666632,4,0
Corn_Health (551).jpg,0.0,2858.8578942267077,0,0
Corn_Health (552).jpg,0.0342559814453125,3812.413320961393,1,0
Corn_Health (553).jpg,0.0,1051.0430961592838,0,0
Corn_Health (554).jpg,0.0,5780.358508059232,0,0
Corn_Health (555).jpg,0.0,1544.7338998815771,0,0
Corn_Health (556).jpg,0.0,558.0876055789163,0,0
Corn_Health (557).jpg,0.0,5288.089431554728,0,0
Corn_Health (558).jpg,0.000152587890625,1835.1176290324142,0,0
Corn_Health (559).jpg,0.0007781982421875,3255.254213531799,1,0
Corn_Health (56).jpg,0.0,1181.1359417965953,0,0
Corn_Health (560).jpg,0.0067138671875,1782.1809071055065,2,0
Corn_Health (561).jpg,0.0024261474609375,1692.110535655165,3,0
Corn_Health (562).jpg,0.0,574.3994666928897,0,0
Corn_Health (563).jpg,0.0,3051.1803815347516,0,0
Corn_Health (564).jpg,0.0,997.4010868782293,0,0
Corn_Health (565).jpg,0.0023956298828125,1499.0247646979458,2,0
Corn_Health (566).jpg,0.0058441162109375,3654.873231892186,4,0
Corn_Health (567).jpg,0.0,2312.0798273605087,0,0
Corn_Health (568).jpg,0.0005340576171875,1353.8803777457215,0,0
Corn_Health (569).jpg,0.004638671875,2207.4988227093663,1,0
Corn_Health (57).jpg,0.0,1035.3297481245136,0,0
Corn_Health (570).jpg,0.0,2030.7509759631675,0,0
Corn_Health (571).jpg,0.0,579.8346944945549,0,0
Corn_Health (572).jpg,0.0,3019.3351249796715,0,0
Corn_Health (573).jpg,0.0,3053.303615775696,0,0
Corn_Health (574).jpg,0.0,696.7432475068956,0,0
Corn_Health (575).jpg,0.0,2743.693873613853,0,0
Corn_Health (576).jpg,0.0,837.7021514393488,0,0
Corn_Health (577).jpg,0.006439208984375,2398.7161728836754,2,0
Corn_Health (578).jpg,0.0,461.94105454064174,0,0
Corn_Health (579).jpg,0.0,2857.4976222548225,0,0
Corn_Health (58).jpg,0.0,1557.3086073792592,0,0
Corn_Health (580).jpg,0.0,921.0875341198648,0,0
Corn_Health (581).jpg,0.0,952.6715137264398,0,0
Corn_Health (582).jpg,0.000579833984375,2673.724124366363,0,0
Corn_Health (583).jpg,0.0,450.19381180407674,0,0
Corn_Health (584).jpg,0.0,1013.0289006564192,0,0
Corn_Health (585).jpg,0.000244140625,363.05128554280054,0,0
Corn_Health (586).jpg,0.0,1382.3387784622469,0,0
Corn_Health (587).jpg,0.0,614.335917406996,0,0
Corn_Health (588).jpg,0.0,1554.7051126212095,0,0
Corn_Health (589).jpg,0.0,2152.9177394939834,0,0
Corn_Health (59).jpg,0.0,2149.483532454278,0,0
Corn_Health (590).jpg,0.0,323.7837040280615,0,0
Corn_Health (591).jpg,0.0,1268.2048290663415,0,0
Corn_Health (592).jpg,0.00128173828125,2279.234382957839,1,0
Corn_Health (593).jpg,0.0,2323.480485146769,0,0
Corn_Health (594).jpg,0.0,1965.9462788361534,0,0
Corn_Health (595).jpg,0.0,1280.7680376772146,0,0
Corn_Health (596).jpg,0.0,1402.6337654020438,0,0
Corn_Health (597).jpg,0.0003509521484375,1973.2935330182545,0,0
Corn_Health (598).jpg,0.0,1017.5371805739105,0,0
Corn_Health (599).jpg,0.0015869140625,4216.198574680764,1,0
Corn_Health (6).jpg,0.0,769.7471052008534,0,0
Corn_Health (60).jpg,0.0,615.7314200782791,0,0
Corn_Health (600).jpg,7.62939453125e-05,1105.4261850881257,0,0
Corn_Health (601).jpg,0.0,1311.5899371948149,0,0
Corn_Health (602).jpg,0.0,1939.5307470607488,0,0
Corn_Health (603).jpg,0.0,431.2696211585895,0,0
Corn_Health (604).jpg,0.0,1028.1806400181322,0,0
Corn_Health (605).jpg,0.00018310546875,2672.5516662936775,0,0
Corn_Health (606).jpg,0.0,1822.8031257995808,0,0
Corn_Health (607).jpg,0.0,3328.7928088325157,0,0
Corn_Health (608).jpg,0.0053863525390625,2145.9614148729897,2,0
Corn_Health (609).jpg,0.0,1845.6172243087067,0,0
Corn_Health (61).jpg,0.0,2939.8931409429624,0,0
Corn_Health (610).jpg,0.0,1660.3356124058073,0,0
Corn_Health (611).jpg,0.0,601.840603396329,0,0
Corn_Health (612).jpg,0.0,384.13341961152605,0,0
Corn_Health (613).jpg,0.0,6980.703894156541,0,0
Corn_Health (614).jpg,0.00531005859375,2197.5816207065322,1,0
Corn_Health (615).jpg,0.0,685.0636770329659,0,0
Corn_Health (616).jpg,0.000244140625,3722.8260162009483,0,0
Corn_Health (617).JPG,0.0,3056.9208213882553,0,0
Corn_Health (618).jpg,0.0,2312.9466353492626,0,0
Corn_Health (619).jpg,0.0011444091796875,2816.5080709365425,0,0
Corn_Health (62).jpg,0.0,2541.5074424142613,0,0
Corn_Health (620).jpg,0.0,4887.410433954108,0,0
Corn_Health (621).jpg,0.0,3018.6904798661326,0,0
Corn_Health (622).jpg,0.0,2109.5337136629555,0,0
Corn_Health (623).jpg,0.0,3955.6874101922517,0,0
Corn_Health (624).jpg,0.0,939.9180171730397,0,0
Corn_Health (625).jpg,0.0,686.0121235033043,0,0
Corn_Health (626).jpg,0.0,3916.355141687959,0,0
Corn_Health (627).jpg,0.0,2219.178870451574,0,0
Corn_Health (628).jpg,0.0,1907.743582520709,0,0
Corn_Health (629).jpg,0.00909423828125,1373.328636312796,1,0
Corn_Health (63).jpg,0.0044097900390625,3403.676137127489,1,0
Corn_Health (630).jpg,6.103515625e-05,2195.8285840512913,0,0
Corn_Health (631).jpg,0.0,606.7324352689159,0,0
Corn_Health (632).jpg,0.0,2376.801716759407,0,0
Corn_Health (633).jpg,0.0,1910.5268326421917,0,0
Corn_Health (634).jpg,0.0,466.05530591656225,0,0
Corn_Health (635).jpg,0.0,2237.2010209436085,0,0
Corn_Health (636).jpg,0.0,874.6822812923548,0,0
Corn_Health (637).jpg,0.0,742.2540110943883,0,0
Corn_Health (638).jpg,0.0,1183.3340374292932,0,0
Corn_Health (639).jpg,0.0,2971.9208186238166,0,0
Corn_Health (64).jpg,0.0,268.221286141101,0,0
Corn_Health (640).jpg,0.0,556.3629015957521,0,0
Corn_Health (641).jpg,0.0,829.8013762451958,0,0
Corn_Health (642).jpg,0.0,549.1078494680039,0,0
Corn_Health (643).jpg,0.0076904296875,2490.0187058644988,1,0
Corn_Health (644).jpg,0.0,4854.019834858894,0,0
Corn_Health (645).jpg,0.0,2256.8242467838586,0,0
Corn_Health (646).jpg,0.0,631.3728605287588,0,0
Corn_Health (647).jpg,0.000457763671875,1242.2836082780318,0,0
Corn_Health (648).jpg,0.0,3471.128782193169,0,0
Corn_Health (649).jpg,0.0,866.8110755758988,0,0
Corn_Health (65).jpg,0.0,2471.176326597797,0,0
Corn_Health (650).jpg,0.0,986.5373080267796,0,0
Corn_Health (651).jpg,0.0,1096.1827192901223,0,0
Corn_Health (652).jpg,0.0,1344.778532663816,0,0
Corn_Health (653).jpg,0.0025787353515625,2185.262644065414,1,0
Corn_Health (654).jpg,0.00042724609375,1448.2048285916017,0,0
Corn_Health (655).jpg,0.0,1380.6421699387097,0,0
Corn_Health (656).jpg,0.0,3551.1811677969445,0,0
Corn_Health (657).jpg,0.00091552734375,862.32491433066,1,0
Corn_Health (658).jpg,0.0,1103.3531886356513,0,0
Corn_Health (659).jpg,0.0001068115234375,1181.2357357522092,0,0
Corn_Health (66).jpg,0.0,857.2265702271719,0,0
Corn_Health (660).jpg,0.0028228759765625,5257.757638932615,1,0
Corn_Health (661).jpg,9.1552734375e-05,2214.8416755375874,0,0
Corn_Health (662).jpg,0.0,506.246602014726,0,0
Corn_Health (663).jpg,0.0,1107.9945774205396,0,0
Corn_Health (664).jpg,0.0003662109375,3306.2478119982143,0,0
Corn_Health (665).jpg,1.52587890625e-05,1344.0359743701229,0,0
Corn_Health (666).jpg,0.0,1914.232941551469,0,0
Corn_Health (667).jpg,0.0,852.2467930393844,0,0
Corn_Health (668).jpg,0.0,518.9995414887835,0,0
Corn_Health (669).jpg,0.000213623046875,2405.4523201839343,0,0
Corn_Health (67).jpg,0.0,1078.388432893541,0,0
Corn_Health (670).jpg,0.0,2176.080320136885,0,0
Corn_Health (671).jpg,9.1552734375e-05,3117.4228581262705,0,0
Corn_Health (672).jpg,0.002227783203125,2605.317760767928,1,0
Corn_Health (673).jpg,0.0007171630859375,1390.6077178192966,1,0
Corn_Health (674).jpg,0.000579833984375,1646.2771094680277,1,0
Corn_Health (675).jpg,0.0,2965.1445855301577,0,0
Corn_Health (676).jpg,0.0,687.5837271060016,0,0
Corn_Health (677).jpg,0.020050048828125,3396.3715236054354,1,0
Corn_Health (678).jpg,0.0042724609375,1011.346835549268,1,0
Corn_Health (679).jpg,0.0,634.3471235379659,0,0
Corn_Health (68).jpg,0.001861572265625,2676.874666246866,1,0
Corn_Health (680).jpg,0.0,1697.2853814188297,0,0
Corn_Health (681).jpg,0.0004119873046875,1529.4847348761832,0,0
Corn_Health (682).jpg,0.0,675.2989919515937,0,0
Corn_Health (683).jpg,0.0,493.212205205944,0,0
Corn_Health (684).jpg,0.0,2925.09980507396,0,0
Corn_Health (685).jpg,0.0,2239.9805314972136,0,0
Corn_Health (686).jpg,0.0,2849.7212904161133,0,0
Corn_Health (687).jpg,0.0,3499.527167176655,0,0
Corn_Health (688).jpg,0.001556396484375,2675.8049593612177,0,0
Corn_Health (689).jpg,0.0,648.5696578663957,0,0
Corn_Health (69).jpg,0.0003662109375,1433.6583840858254,0,0
Corn_Health (690).jpg,0.0,639.9654053916964,0,0
Corn_Health (691).jpg,0.0,1012.838665811954,0,0
Corn_Health (692).jpg,0.0,479.34131252821805,0,0
Corn_Health (693).jpg,0.0043182373046875,3573.3410603595416,2,0
Corn_Health (694).jpg,0.0,2658.378491495232,0,0
Corn_Health (695).jpg,0.0,1219.118719581763,0,0
Corn_Health (696).jpg,0.0,1337.6113375175128,0,0
Corn_Health (697).jpg,0.0,5433.407145933596,0,0
Corn_Health (698).jpg,0.0,2525.779438689142,0,0
Corn_Health (699).jpg,0.00030517578125,1300.064524257732,0,0
Corn_Health (7).jpg,0.0,2731.100163370479,0,0
Corn_Health (70).jpg,0.01177978515625,1068.2906877916175,1,0
Corn_Health (700).jpg,0.0,2230.0302114399306,0,0
Corn_Health (701).jpg,0.0011138916015625,612.686600095197,1,0
Corn_Health (702).jpg,0.0,297.8047267928307,0,0
Corn_Health (703).jpg,0.0,4587.795155125825,0,0
Corn_Health (704).jpg,0.0,2310.6178203733753,0,0
Corn_Health (705).JPG,0.0,2898.0461898654585,0,0
Corn_Health (706).jpg,0.0007171630859375,2610.9411504308728,1,0
Corn_Health (707).jpg,0.0,1250.1727031979,0,0
Corn_Health (708).jpg,0.0001220703125,1003.8200105030744,0,0
Corn_Health (709).jpg,0.0,883.9480767954099,0,0
Corn_Health (71).jpg,0.0,1218.5957152581402,0,0
Corn_Health (710).jpg,0.0,1119.0688392710526,0,0
Corn_Health (711).jpg,0.0009765625,2522.7237858615763,1,0
Corn_Health (712).jpg,1.52587890625e-05,1095.3463221715,0,0
Corn_Health (713).jpg,0.0,3519.7383295820473,0,0
Corn_Health (714).jpg,0.0006866455078125,2538.9346326768923,1,0
Corn_Health (715).jpg,0.0,2510.117215302998,0,0
Corn_Health (716).jpg,0.00018310546875,775.8516765237435,0,0
Corn_Health (717).jpg,0.0006866455078125,1608.0967450413436,1,0
Corn_Health (718).jpg,0.0,659.9525377975307,0,0
Corn_Health (719).jpg,0.0,312.0980166092,0,0
Corn_Health (72).jpg,0.0,680.6696128958959,0,0
Corn_Health (720).jpg,0.0,5386.81333749809,0,0
Corn_Health (721).jpg,1.52587890625e-05,1109.3777380660888,0,0
Corn_Health (722).jpg,0.0,1256.5677295866137,0,0
Corn_Health (723).jpg,0.0,2036.1576257867232,0,0
Corn_Health (724).jpg,0.0,3014.375455920408,0,0
Corn_Health (725).jpg,0.0,1066.8141925485488,0,0
Corn_Health (726).jpg,0.00030517578125,3894.545864013388,0,0
Corn_Health (727).jpg,0.0,725.5835505289274,0,0
Corn_Health (728).jpg,0.0,1352.2463770869185,0,0
Corn_Health (729).jpg,0.0001678466796875,708.1408130458607,0,0
Corn_Health (73).jpg,0.0,2871.21982373381,0,0
Corn_Health (730).jpg,0.010833740234375,1202.9529912057176,2,0
Corn_Health (731).jpg,0.0,388.61234372814164,0,0
Corn_Health (732).jpg,0.0,1823.1023351708545,0,0
Corn_Health (733).jpg,0.0,3852.0204176405045,0,0
Corn_Health (734).jpg,0.0010223388671875,3091.409732680291,0,0
Corn_Health (735).jpg,0.0,2293.6198235384645,0,0
Corn_Health (736).jpg,0.0,801.8391784541018,0,0
Corn_Health (737).jpg,0.0,2613.293267970628,0,0
Corn_Health (738).jpg,0.0026702880859375,3203.1117917043143,2,0
Corn_Health (739).jpg,0.0,2198.773682257905,0,0
Corn_Health (74).jpg,0.0,1568.7567893537494,0,0
Corn_Health (740).jpg,0.0,1508.5311135067084,0,0
Corn_Health (741).jpg,0.000457763671875,1317.1879669865739,0,0
Corn_Health (742).jpg,0.0,737.6701120816996,0,0
Corn_Health (743).jpg,0.0,812.111456656444,0,0
Corn_Health (744).jpg,0.0,625.7482326262616,0,0
Corn_Health (745).jpg,0.0,1072.6466263379439,0,0
Corn_Health (746).jpg,0.0,2351.2296035298164,0,0
Corn_Health (747).jpg,0.004791259765625,2650.1725526076193,2,0
Corn_Health (748).jpg,0.0,956.86778535306,0,0
Corn_Health (749).jpg,4.57763671875e-05,1157.2422363632566,0,0
Corn_Health (75).jpg,1.52587890625e-05,1789.7399138671767,0,0
Corn_Health (750).jpg,0.000518798828125,2423.742123755999,0,0
Corn_Health (751).jpg,0.0,5269.253625992459,0,0
Corn_Health (752).jpg,0.0,1032.2577729447307,0,0
Corn_Health (753).jpg,0.0,696.928095391529,0,0
Corn_Health (754).jpg,0.0,4768.736588901497,0,0
Corn_Health (755).jpg,0.0002593994140625,1764.7437914840216,0,0
Corn_Health (756).jpg,0.0019683837890625,823.5299933231508,1,0
Corn_Health (757).jpg,0.0,1889.9933625885137,0,0
Corn_Health (758).jpg,0.0,3114.4164952397086,0,0
Corn_Health (759).jpg,0.0,1492.7346058635253,0,0
Corn_Health (76).jpg,0.0,2807.88668645617,0,0
Corn_Health (760).jpg,0.0,4474.948075953382,0,0
